Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Quarter,Year,Contribution (%),Cumulative Contribution (%),ABC Class,Profit Margin (%),Profit Margin,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_y
5528,CA-2015-142055,2015-05-08,5/10/2015,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.0,18.2112,5,2015Q2,2015,0.001651575212933,96.98569109925567,C,48.00000000000001,0.4800000000000001,-251,14,914.5319999999999,2,4,1,241,Low Value
3780,CA-2017-118521,2017-02-16,2/20/2017,Standard Class,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.0,18.2112,2,2017Q1,2017,0.001651575212933,96.98734267446862,C,48.00000000000001,0.4800000000000001,-395,16,3930.5089999999996,5,4,4,544,Loyal Customers
6443,CA-2016-101161,2016-10-13,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,10,2016Q4,2016,0.001651575212933,96.98899424968155,C,48.00000000000001,0.4800000000000001,-296,17,4750.358,2,4,5,245,Others
9369,CA-2016-154998,2016-04-07,4/9/2016,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,4,2016Q2,2016,0.001651575212933,96.99064582489449,C,48.00000000000001,0.4800000000000001,-389,20,4657.924,4,5,5,455,Frequent Customers
4806,CA-2015-137708,2015-11-22,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,37.94,2,0.0,18.2112,11,2015Q4,2015,0.001651575212933,96.99229740010742,C,48.00000000000001,0.4800000000000001,-369,9,1395.9379999999999,4,2,2,422,Others
3053,US-2017-148054,2017-10-06,10/11/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,10,2017Q4,2017,0.001651575212933,96.99394897532036,C,48.00000000000001,0.4800000000000001,-332,20,2488.31,3,5,3,353,Frequent Customers
4892,CA-2016-135776,2016-12-23,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,12,2016Q4,2016,0.001651575212933,96.99560055053328,C,48.00000000000001,0.4800000000000001,-282,32,10310.880000000001,2,5,5,255,Frequent Customers
4220,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,6,2017Q2,2017,0.001651575212933,96.9972521257462,C,48.00000000000001,0.4800000000000001,-215,17,9133.99,2,4,5,245,Others
3701,CA-2017-169411,2017-12-24,12/29/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,0.0,6.8274,12,2017Q4,2017,0.0016511399005416,96.99890326564676,C,18.0,0.18,-411,18,2537.6859999999997,5,5,3,553,Loyal Customers
620,CA-2017-117947,2017-08-18,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,1,0.0,10.9939,8,2017Q3,2017,0.0016502692757588,97.00055353492252,C,29.000000000000004,0.29,-369,16,1869.58,4,4,3,443,Others
8475,CA-2017-169404,2017-04-09,4/14/2017,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896,4,0.7,-29.0536,4,2017Q2,2017,0.0016496598384109,97.00220319476092,C,-76.66666666666666,-0.7666666666666666,-213,9,1821.742,2,2,3,223,Others
3364,CA-2015-139962,2015-12-13,12/20/2015,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,37.88,2,0.0,18.94,12,2015Q4,2015,0.0016489633385847,97.0038521580995,C,50.0,0.5,-333,29,7198.7609999999995,3,5,5,355,Frequent Customers
7296,CA-2014-111899,2014-05-04,5/5/2014,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2,2.838,5,2014Q2,2014,0.0016472220890191,97.00549938018852,C,7.5,0.075,-193,17,2461.404,2,4,3,243,Others
331,US-2016-141544,2016-08-30,9/1/2016,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936,8,2016Q3,2016,0.0016439137148446,97.00714329390335,C,-73.33333333333333,-0.7333333333333333,-413,22,7473.8282,5,5,5,555,Best Customers
9007,CA-2017-107825,2017-11-18,11/18/2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0.0,10.5728,11,2017Q4,2017,0.001643739589888,97.00878703349326,C,28.000000000000004,0.28,-398,17,1972.599,5,4,3,543,Loyal Customers
6784,CA-2017-121293,2017-07-25,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3,0.2,4.2471,7,2017Q3,2017,0.0016433913399749,97.01043042483325,C,11.249999999999998,0.1124999999999999,-259,16,2772.055,2,4,4,244,Others
9027,CA-2016-102127,2016-06-26,7/2/2016,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316,6,2016Q2,2016,0.0016428689651052,97.01207329379834,C,34.0,0.3399999999999999,-342,14,3360.526,3,4,4,344,Others
1416,CA-2017-115994,2017-01-28,1/31/2017,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316,1,2017Q1,2017,0.0016428689651052,97.01371616276344,C,34.0,0.3399999999999999,-81,9,2567.656,1,2,3,123,At Risk
8037,CA-2015-153738,2015-09-20,9/22/2015,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0.0,16.956,9,2015Q3,2015,0.0016402570907569,97.0153564198542,C,45.0,0.45,-139,14,2582.898,1,4,3,143,At Risk
5179,US-2015-120502,2015-04-13,4/19/2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0.0,15.8256,4,2015Q2,2015,0.0016402570907569,97.01699667694496,C,42.0,0.42,-115,10,2186.6130000000003,1,2,3,123,At Risk
8757,CA-2016-114307,2016-07-22,7/26/2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.5504,7,2016Q3,2016,0.0016402570907569,97.01863693403573,C,28.0,0.2799999999999999,4,8,937.039,1,2,1,121,At Risk
1847,US-2017-158512,2017-01-12,1/17/2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0.0,15.8256,1,2017Q1,2017,0.0016402570907569,97.02027719112648,C,42.0,0.42,-65,8,156.76,1,2,1,121,At Risk
1138,CA-2016-152170,2016-11-12,11/15/2016,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.5504,11,2016Q4,2016,0.0016402570907569,97.02191744821722,C,28.0,0.2799999999999999,-380,21,4256.272,4,5,4,454,Frequent Customers
2099,CA-2017-124401,2017-09-07,9/12/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355,9,2017Q3,2017,0.0016402570907569,97.02355770530798,C,6.25,0.0625,-303,21,3133.924,2,5,4,254,Frequent Customers
888,CA-2017-150707,2017-10-14,10/19/2017,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0.0,18.4534,10,2017Q4,2017,0.0016393864659741,97.02519709177396,C,49.0,0.49,-340,2,124.28,3,1,1,311,Low Value
2500,US-2017-133781,2017-06-22,6/23/2017,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",37.608,3,0.2,12.6927,6,2017Q2,2017,0.0016371228415389,97.02683421461548,C,33.75,0.3375,-380,18,3336.168,4,5,4,454,Frequent Customers
2395,CA-2015-137897,2015-11-14,11/19/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002217,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,37.6,2,0.0,2.256,11,2015Q4,2015,0.0016367745916258,97.02847098920712,C,5.999999999999999,0.0599999999999999,-378,13,1220.09,4,3,2,432,Others
4123,CA-2017-133823,2017-05-11,5/12/2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,0.0,17.6673,5,2017Q2,2017,0.0016363392792344,97.03010732848637,C,47.0,0.47,-377,9,756.606,4,2,1,421,Low Value
7989,US-2016-117793,2016-08-23,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3,0.0,17.6673,8,2016Q3,2016,0.0016363392792344,97.03174366776558,C,47.0,0.47,-353,34,4299.161,3,5,5,355,Frequent Customers
8898,CA-2016-167241,2016-08-15,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0.0,18.0096,8,2016Q3,2016,0.0016332920924946,97.03337695985807,C,47.99999999999999,0.4799999999999999,-384,19,5718.521,4,5,5,455,Frequent Customers
8811,CA-2017-120614,2017-05-30,6/4/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0.0,18.0096,5,2017Q2,2017,0.0016332920924946,97.03501025195057,C,47.99999999999999,0.4799999999999999,-392,22,5563.392,5,5,5,555,Best Customers
3595,CA-2016-164154,2016-09-11,9/17/2016,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,37.52,5,0.2,3.752,9,2016Q3,2016,0.0016332920924946,97.03664354404306,C,10.0,0.0999999999999999,-332,20,2488.31,3,5,3,353,Frequent Customers
2904,CA-2016-153577,2016-06-27,7/1/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7,0.2,12.1758,6,2016Q2,2016,0.0016308543431029,97.03827439838616,C,32.5,0.325,-377,18,3312.864,4,5,4,454,Frequent Customers
4122,CA-2017-133823,2017-05-11,5/12/2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â x 11Â",37.44,6,0.0,16.848,5,2017Q2,2017,0.0016298095933635,97.03990420797952,C,45.0,0.45,-377,9,756.606,4,2,1,421,Low Value
2083,CA-2017-104647,2017-02-23,3/1/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â x 11Â",37.44,6,0.0,16.848,2,2017Q1,2017,0.0016298095933635,97.0415340175729,C,45.0,0.45,-374,25,2372.75,4,5,3,453,Frequent Customers
843,CA-2016-161669,2016-11-07,11/9/2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,11.7,11,2016Q4,2016,0.0016298095933635,97.04316382716628,C,31.25,0.3125,-304,10,1041.0420000000001,2,2,2,222,Others
1236,CA-2016-144344,2016-10-28,10/28/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,5,0.7,-29.94,10,2016Q4,2016,0.0016291566247764,97.04479298379104,C,-80.0,-0.8,-381,26,3086.907,4,5,4,454,Frequent Customers
9629,CA-2014-118192,2014-01-13,1/18/2014,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.408,7,0.2,13.0928,1,2014Q1,2014,0.0016284165937111,97.04642140038476,C,35.0,0.35,-410,16,3794.0800000000004,5,4,4,544,Loyal Customers
8724,US-2016-135209,2016-12-29,12/31/2016,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.408,7,0.2,13.0928,12,2016Q4,2016,0.0016284165937111,97.04804981697848,C,35.0,0.35,-298,13,2394.025,2,3,3,233,Others
4957,CA-2014-160262,2014-06-09,6/13/2014,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,0.0,14.212,6,2014Q2,2014,0.001628068343798,97.04967788532228,C,38.0,0.38,-219,19,5371.09,2,5,5,255,Frequent Customers
4140,CA-2017-127313,2017-12-01,12/4/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392,3,0.2,2.337,12,2017Q4,2017,0.0016277200938849,97.05130560541616,C,6.25,0.0625,-412,17,2617.906,5,4,3,543,Loyal Customers
2223,CA-2015-131884,2015-12-06,12/6/2015,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,37.376,8,0.2,4.672,12,2015Q4,2015,0.0016270235940586,97.0529326290102,C,12.5,0.125,-398,23,3318.486,5,5,4,554,Loyal Customers
7314,CA-2015-162761,2015-10-09,10/13/2015,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,8,0.2,7.4752,10,2015Q4,2015,0.0016270235940586,97.05455965260424,C,20.0,0.2,-325,7,902.7280000000001,3,2,1,321,Low Value
6349,CA-2015-104486,2015-05-01,5/6/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496,5,2015Q2,2015,0.0016245858446668,97.05618423844892,C,28.000000000000004,0.28,-413,22,7473.8282,5,5,5,555,Best Customers
2621,CA-2017-115931,2017-12-22,12/26/2017,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496,12,2017Q4,2017,0.0016245858446668,97.0578088242936,C,28.000000000000004,0.28,-409,12,864.947,5,3,1,531,Loyal Customers
9717,US-2016-144477,2016-08-12,8/14/2016,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2,2.7984,8,2016Q3,2016,0.0016242375947537,97.05943306188834,C,7.500000000000001,0.075,-364,13,4655.897,4,3,5,435,Others
4511,CA-2016-119935,2016-11-10,11/14/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2,0.0,17.158,11,2016Q4,2016,0.0016237152198841,97.06105677710822,C,46.00000000000001,0.4600000000000001,-403,19,2260.958,5,5,3,553,Loyal Customers
5304,US-2014-139500,2014-11-16,11/20/2014,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.0656,11,2014Q4,2014,0.0016235410949275,97.06268031820316,C,-2.857142857142857,-0.0285714285714285,-392,14,1113.838,5,4,2,542,Loyal Customers
828,CA-2017-126956,2017-08-21,8/28/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0.0,10.7996,8,2017Q3,2017,0.0016211033455357,97.06430142154868,C,29.0,0.29,-381,29,11820.119999999999,4,5,5,455,Frequent Customers
188,CA-2016-157000,2016-07-16,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,7,2016Q3,2016,0.0016204068457095,97.0659218283944,C,10.0,0.1,-389,12,814.012,4,3,1,431,Low Value
269,US-2017-145366,2017-12-09,12/13/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416,12,2017Q4,2017,0.0016197103458833,97.06754153874029,C,-20.0,-0.2,-404,11,1421.954,5,3,2,532,Loyal Customers
6461,US-2017-133361,2017-05-14,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,0.0,9.3,5,2017Q2,2017,0.0016193620959702,97.06916090083624,C,25.0,0.25,-342,15,4867.344,3,4,5,345,Others
9651,CA-2016-107104,2016-11-26,11/30/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0.0,10.4076,11,2016Q4,2016,0.001618056158796,97.07077895699504,C,28.0,0.2799999999999999,-144,24,7443.6900000000005,1,5,5,155,Frequent Customers
8309,CA-2016-149335,2016-07-25,7/25/2016,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0.0,11.151,7,2016Q3,2016,0.001618056158796,97.07239701315382,C,30.0,0.3,-215,18,2933.676,2,5,4,254,Frequent Customers
6886,CA-2017-123036,2017-09-10,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,0.2,8.8008,9,2017Q3,2017,0.0016130935975342,97.07401010675136,C,23.750000000000004,0.2375,-348,10,2163.3,3,2,3,323,Others
7779,CA-2014-166961,2014-12-27,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896,12,2014Q4,2014,0.0016130935975342,97.0756232003489,C,37.50000000000001,0.375,-18,15,1860.732,1,4,3,143,At Risk
1330,CA-2016-142762,2016-05-23,5/27/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302,5,2016Q2,2016,0.0016128324100993,97.077236032759,C,44.0,0.44,-3,7,1961.934,1,1,3,113,At Risk
1798,US-2017-139465,2017-08-27,8/30/2017,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565,8,2017Q3,2017,0.0016110040980555,97.07884703685706,C,31.249999999999996,0.3124999999999999,-292,6,639.178,2,1,1,211,Low Value
2397,CA-2015-137897,2015-11-14,11/19/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37.0,5,0.0,16.65,11,2015Q4,2015,0.0016106558481424,97.0804576927052,C,44.99999999999999,0.4499999999999999,-378,13,1220.09,4,3,2,432,Others
3399,CA-2014-102274,2014-11-21,11/26/2014,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",36.99,1,0.0,9.9873,11,2014Q4,2014,0.001610220535751,97.08206791324096,C,27.0,0.2699999999999999,-140,23,4932.872,1,5,5,155,Frequent Customers
4357,CA-2015-155600,2015-12-04,12/7/2015,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,36.96,4,0.2,12.012,12,2015Q4,2015,0.0016089145985768,97.08367682783953,C,32.5,0.325,-382,12,3815.478,4,3,4,434,Others
6456,CA-2017-161102,2017-07-31,8/3/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0.0,11.4576,7,2017Q3,2017,0.0016089145985768,97.0852857424381,C,31.0,0.31,-364,7,461.914,4,1,1,411,Low Value
106,US-2015-156867,2015-11-13,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,11,2015Q4,2015,0.001605519161924,97.08689126160004,C,-70.0,-0.7000000000000001,-390,30,2580.7039999999997,4,5,3,453,Frequent Customers
8135,CA-2015-121776,2015-02-16,2/21/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0.0,17.3148,2,2015Q1,2015,0.0016036908498801,97.0884949524499,C,47.0,0.47,-237,19,2912.8940000000002,2,5,4,254,Frequent Customers
5283,CA-2015-105158,2015-09-05,9/10/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0.0,17.3148,9,2015Q3,2015,0.0016036908498801,97.09009864329978,C,47.0,0.47,-338,24,4282.94,3,5,5,355,Frequent Customers
692,US-2014-117135,2014-06-21,6/23/2014,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0.0,10.3152,6,2014Q2,2014,0.0016036908498801,97.09170233414966,C,28.0,0.2799999999999999,-392,21,5529.62,5,5,5,555,Best Customers
5713,CA-2017-115805,2017-07-31,7/31/2017,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391,7,2017Q3,2017,0.0016016013504015,97.09330393550006,C,11.249999999999998,0.1124999999999999,-321,10,4416.5199999999995,3,2,5,325,Others
2644,CA-2016-149111,2016-04-17,4/21/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391,4,2016Q2,2016,0.0016016013504015,97.09490553685046,C,11.249999999999998,0.1124999999999999,-401,27,5907.972,5,5,5,555,Best Customers
3614,CA-2015-110093,2015-12-03,12/8/2015,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",36.784,2,0.2,10.5754,12,2015Q4,2015,0.0016012531004884,97.09650678995096,C,28.750000000000004,0.2875,-251,14,914.5319999999999,2,4,1,241,Low Value
8248,CA-2015-129217,2015-05-10,5/10/2015,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,0.2,3.6784,5,2015Q2,2015,0.0016012531004884,97.09810804305144,C,10.0,0.1,-59,14,5480.723999999999,1,4,5,145,At Risk
9455,CA-2015-129546,2015-09-28,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,0.2,-8.2764,9,2015Q3,2015,0.0016012531004884,97.09970929615191,C,-22.500000000000004,-0.225,-389,15,2170.716,4,4,3,443,Others
